mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(7, 4, 8, 7, 9)",3,0.0,-49999811.98055695,53.57142857142849,1000000000,53.57142857142849,53.57142857142849
"(7, 5, 3, 7, 9)",9,0.0,-49999790.189335875,61.73469387755089,1000000000,61.73469387755089,61.73469387755089
"(6, 4, 9, 6, 9)",5,0.0,-49999803.212264545,56.632653061224396,1000000000,56.632653061224396,56.632653061224396
"(9, 5, 5, 9, 7)",9,0.0,-49999811.501858816,54.846938775510104,1000000000,54.846938775510104,54.846938775510104
"(5, 9, 6, 4, 8)",3,0.0,-49999795.824415356,60.459183673469255,1000000000,60.459183673469255,60.459183673469255
"(8, 4, 9, 9, 5)",5,0.0,-49999806.3194203,57.142857142857025,1000000000,57.142857142857025,57.142857142857025
"(6, 9, 5, 5, 5)",8,0.0,-49999785.44262256,65.56122448979576,1000000000,65.56122448979576,65.56122448979576
"(8, 3, 3, 5, 9)",3,0.0,-49999761.54708954,71.42857142857125,1000000000,71.42857142857125,71.42857142857125
"(6, 4, 8, 9, 4)",5,0.0,-49999774.42554713,68.877551020408,1000000000,68.877551020408,68.877551020408
"(7, 5, 5, 6, 7)",7,0.0,-49999788.50548716,64.03061224489781,1000000000,64.03061224489781,64.03061224489781
"(5, 8, 9, 3, 9)",8,0.0,-49999795.202118404,60.20408163265293,1000000000,60.20408163265293,60.20408163265293
"(6, 5, 6, 5, 8)",5,0.0,-49999785.01374557,64.79591836734679,1000000000,64.79591836734679,64.79591836734679
"(5, 9, 3, 8, 3)",4,0.0,207.14076238000936,79.84693877551007,88,78.31632653061212,79.84693877551007
"(6, 8, 4, 9, 5)",9,0.0,-49999781.64388842,66.32653061224474,1000000000,66.32653061224474,66.32653061224474
"(8, 4, 8, 8, 7)",4,0.0,-49999806.36260027,55.35714285714277,1000000000,55.35714285714277,55.35714285714277
"(7, 5, 5, 5, 4)",9,0.0,-49999763.06243842,76.53061224489791,1000000000,76.53061224489791,76.53061224489791
"(4, 5, 5, 5, 4)",9,0.0,209.89630660950206,82.14285714285708,62,78.06122448979588,82.14285714285708
"(4, 9, 7, 3, 7)",5,0.0,-49999766.05501878,70.66326530612227,1000000000,70.66326530612227,70.66326530612227
"(5, 7, 8, 3, 7)",4,0.0,-49999757.395059496,73.46938775510188,1000000000,73.46938775510188,73.46938775510188
"(8, 3, 3, 5, 3)",5,0.0,216.8898628499962,88.01020408163258,57,78.31632653061222,88.01020408163258
"(3, 6, 5, 3, 8)",6,0.0,209.6347106541255,81.88775510204071,78,78.31632653061216,81.88775510204071
"(5, 3, 7, 9, 4)",8,0.0,-49999771.16850983,71.4285714285713,1000000000,71.4285714285713,71.4285714285713
"(5, 9, 8, 8, 6)",6,0.0,-49999815.3705946,52.040816326530546,1000000000,52.040816326530546,52.040816326530546
"(8, 3, 6, 9, 4)",5,0.0,-49999780.856639974,67.60204081632638,1000000000,67.60204081632638,67.60204081632638
"(4, 5, 4, 3, 6)",9,0.0,210.70212466113776,83.41836734693871,62,78.3163265306122,83.41836734693871
"(5, 3, 3, 7, 9)",4,0.0,-49999761.12075692,72.70408163265287,1000000000,72.70408163265287,72.70408163265287
"(9, 4, 8, 4, 8)",3,0.0,-49999782.67465416,64.03061224489781,1000000000,64.03061224489781,64.03061224489781
"(6, 8, 5, 3, 6)",9,0.0,-49999765.204481706,74.2346938775509,1000000000,74.2346938775509,74.2346938775509
"(8, 5, 5, 9, 6)",3,0.0,-49999801.39984221,58.16326530612233,1000000000,58.16326530612233,58.16326530612233
"(3, 3, 5, 8, 3)",5,0.0,216.74874923060275,86.98979591836728,61,78.31632653061222,86.98979591836728
"(7, 3, 9, 9, 7)",4,0.0,-49999803.78124225,56.122448979591745,1000000000,56.122448979591745,56.122448979591745
"(8, 7, 6, 3, 4)",7,0.0,-49999763.78366739,75.51020408163255,1000000000,75.51020408163255,75.51020408163255
"(5, 6, 9, 4, 4)",8,0.0,-49999754.435276255,77.04081632653052,1000000000,77.04081632653052,77.04081632653052
"(3, 7, 9, 3, 6)",8,0.0,-49999752.57820069,76.02040816326515,1000000000,76.02040816326515,76.02040816326515
"(9, 5, 6, 8, 9)",7,0.0,-49999831.64638569,47.95918367346933,1000000000,47.95918367346933,47.95918367346933
"(5, 9, 5, 5, 3)",3,0.0,207.52047119537391,80.61224489795904,78,78.06122448979579,80.61224489795904
"(9, 3, 5, 5, 9)",3,0.0,-49999774.98982295,65.56122448979578,1000000000,65.56122448979578,65.56122448979578
"(3, 8, 7, 5, 4)",9,0.0,-49999761.939032346,74.99999999999991,1000000000,74.99999999999991,74.99999999999991
"(4, 9, 3, 5, 5)",3,0.0,-49999760.53496685,76.02040816326522,1000000000,76.02040816326522,76.02040816326522
"(7, 3, 9, 8, 8)",7,0.0,-49999808.96909632,54.336734693877474,1000000000,54.336734693877474,54.336734693877474
"(7, 7, 5, 7, 4)",7,0.0,-49999768.967518486,71.42857142857129,1000000000,71.42857142857129,71.42857142857129
"(3, 9, 9, 6, 8)",4,0.0,-49999829.054429226,48.724489795918316,1000000000,48.724489795918316,48.724489795918316
"(7, 3, 3, 3, 9)",4,0.0,207.7152070799065,81.1224489795917,82,78.06122448979579,81.1224489795917
"(8, 8, 6, 8, 3)",3,0.0,-49999770.6365851,69.13265306122432,1000000000,69.13265306122432,69.13265306122432
"(3, 3, 5, 4, 4)",7,0.0,218.06091075228667,88.52040816326517,43,78.57142857142848,88.52040816326517
"(5, 6, 4, 9, 4)",6,0.0,-49999756.059987724,76.53061224489784,1000000000,76.53061224489784,76.53061224489784
"(8, 3, 9, 8, 8)",9,0.0,-49999820.763115585,50.510204081632594,1000000000,50.510204081632594,50.510204081632594
"(3, 5, 4, 5, 7)",6,0.0,206.84419020086187,79.33673469387746,81,78.31632653061216,79.33673469387746
"(7, 9, 8, 7, 3)",7,0.0,-49999778.30802613,65.56122448979576,1000000000,65.56122448979576,65.56122448979576
"(3, 8, 6, 3, 7)",4,0.0,205.0865649146353,78.31632653061213,89,78.31632653061213,78.31632653061213
"(4, 7, 7, 6, 3)",7,0.0,207.92433143492556,80.61224489795906,86,78.0612244897958,80.61224489795906
"(6, 6, 5, 4, 9)",4,0.0,-49999773.26353331,68.87755102040799,1000000000,68.87755102040799,68.87755102040799
"(7, 4, 9, 7, 8)",6,0.0,-49999812.339016356,53.57142857142849,1000000000,53.57142857142849,53.57142857142849
"(8, 7, 3, 7, 6)",5,0.0,-49999775.406607985,65.81632653061209,1000000000,65.81632653061209,65.81632653061209
"(6, 4, 4, 8, 6)",4,0.0,-49999765.30075032,72.4489795918366,1000000000,72.4489795918366,72.4489795918366
"(8, 5, 7, 8, 5)",6,0.0,-49999814.26124268,55.35714285714274,1000000000,55.35714285714274,55.35714285714274
"(9, 6, 3, 6, 6)",4,0.0,-49999776.48979563,67.60204081632637,1000000000,67.60204081632637,67.60204081632637
"(6, 6, 9, 8, 7)",3,0.0,-49999826.42768659,49.999999999999936,1000000000,49.999999999999936,49.999999999999936
"(4, 7, 4, 4, 7)",5,0.0,207.71639717444305,80.10204081632641,87,78.0612244897958,80.10204081632641
"(6, 6, 9, 9, 9)",5,0.0,-49999832.64727372,47.44897959183669,1000000000,47.44897959183669,47.44897959183669
"(4, 6, 8, 3, 7)",4,0.0,-49999751.08572272,77.29591836734686,1000000000,77.29591836734686,77.29591836734686
"(6, 6, 5, 7, 8)",3,0.0,-49999792.54037463,61.22448979591824,1000000000,61.22448979591824,61.22448979591824
"(8, 3, 6, 7, 3)",8,0.0,-49999757.02430747,77.0408163265305,1000000000,77.0408163265305,77.0408163265305
"(7, 9, 7, 5, 9)",4,0.0,-49999834.78512989,46.17346938775507,1000000000,46.17346938775507,46.17346938775507
"(7, 8, 9, 7, 7)",9,0.0,-49999829.99589157,47.704081632653015,1000000000,47.704081632653015,47.704081632653015
"(6, 7, 8, 5, 8)",3,0.0,-49999803.70947532,56.63265306122438,1000000000,56.63265306122438,56.63265306122438
"(4, 5, 9, 6, 3)",9,0.0,203.61223592668122,78.06122448979579,87,78.06122448979579,78.06122448979579
"(5, 4, 4, 8, 7)",6,0.0,-49999760.82731208,73.4693877551019,1000000000,73.4693877551019,73.4693877551019
"(3, 5, 4, 9, 5)",5,0.0,-49999758.01380697,76.78571428571419,1000000000,76.78571428571419,76.78571428571419
"(6, 3, 3, 4, 5)",9,0.0,212.64905268338313,85.45918367346928,58,78.31632653061217,85.45918367346928
"(9, 4, 8, 3, 7)",4,0.0,-49999759.162285544,73.46938775510186,1000000000,73.46938775510186,73.46938775510186
"(4, 7, 5, 5, 8)",8,0.0,-49999770.98076093,69.38775510204063,1000000000,69.38775510204063,69.38775510204063
