mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(7, 3, 7, 6, 3)",4,0.0,202.8517380425158,62.62833675564675,241,78.02874743326518,83.64134154688614
"(7, 9, 4, 6, 8)",9,0.0,-49999695.01460941,38.261464750170965,1000000000,60.164271047227224,60.164271047227224
"(7, 3, 7, 4, 4)",5,0.0,199.64602320757962,63.92881587953457,238,78.02874743326527,82.40930869267675
"(8, 5, 5, 6, 7)",8,0.0,-49999677.69423787,42.64202600958237,1000000000,66.73511293634445,66.73511293634445
"(3, 7, 8, 5, 5)",3,0.0,-49999653.38042573,49.48665297741265,1000000000,76.24914442162901,76.24914442162901
"(5, 6, 4, 9, 5)",8,0.0,-49999671.996512875,45.722108145105985,1000000000,70.02053388090314,70.02053388090314
"(9, 6, 8, 6, 3)",8,0.0,-49999675.44523952,42.36824093086916,1000000000,66.66666666666612,66.66666666666612
"(4, 9, 5, 5, 4)",5,0.0,185.1896164731367,54.688569472963685,306,78.0971937029434,78.78165639972644
"(6, 3, 6, 4, 5)",4,0.0,214.00548957097837,62.83367556468175,234,78.02874743326528,85.42094455852215
"(7, 6, 9, 6, 8)",7,0.0,-49999730.61089166,32.58042436687192,1000000000,49.96577686516032,49.96577686516032
"(6, 6, 8, 3, 8)",9,0.0,-49999669.763298534,45.99589322381919,1000000000,70.77344284736452,70.77344284736452
"(5, 7, 5, 6, 5)",6,0.0,-49999678.25116781,46.54346338124561,1000000000,69.67830253251164,69.67830253251164
"(9, 9, 9, 4, 6)",4,0.0,-49999732.04272635,30.937713894592697,1000000000,48.596851471594334,48.596851471594334
"(3, 5, 5, 9, 9)",9,0.0,-49999668.9215837,48.25462012320319,1000000000,72.55304585900053,72.55304585900053
"(9, 7, 7, 8, 8)",4,0.0,-49999749.21221186,27.515400410677632,1000000000,43.39493497604354,43.39493497604354
"(7, 5, 5, 6, 3)",3,0.0,202.59411453662366,60.09582477754957,257,78.09719370294349,83.43600273785123
"(3, 8, 6, 7, 4)",9,0.0,182.42068472305633,52.840520191649475,321,78.0971937029433,78.37097878165652
"(4, 5, 7, 9, 3)",5,0.0,196.94878030155053,56.87885010266941,286,78.02874743326521,81.86173853525025
"(9, 5, 5, 9, 5)",6,0.0,-49999694.79228861,33.33333333333321,1000000000,56.60506502395548,56.60506502395548
"(7, 6, 3, 4, 7)",6,0.0,200.69956303018841,59.069130732375086,266,78.02874743326522,83.36755646817296
"(5, 5, 6, 4, 8)",4,0.0,185.6287108766595,52.36139630390138,319,78.09719370294334,78.37097878165656
"(5, 5, 3, 9, 3)",8,0.0,224.14907378389918,70.15742642026008,190,78.09719370294339,89.04859685147208
"(6, 7, 8, 6, 6)",6,0.0,-49999702.61763234,38.05612594113604,1000000000,58.72689938398288,58.72689938398288
"(4, 8, 6, 9, 5)",9,0.0,-49999688.243110284,38.53524982888418,1000000000,61.39630390143665,61.39630390143665
