mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(9, 9, 6, 6, 7)",5.0,0.0,229.83214612745522,97.42612011439465,50.0,78.45567206863679,97.42612011439465
"(3, 9, 7, 9, 3)",7.0,0.0,230.1073164671677,98.18875119161102,44.0,78.74165872259292,98.18875119161102
"(4, 9, 9, 7, 4)",7.0,0.0,229.24071234002173,97.42612011439459,45.0,78.74165872259293,97.42612011439459
"(8, 6, 5, 4, 3)",8.0,0.0,211.65943442001034,99.4280266920877,27.0,78.4556720686368,99.4280266920877
"(8, 3, 4, 8, 5)",8.0,0.0,228.2848847514791,98.47473784556715,35.0,78.64632983794088,98.47473784556715
"(3, 5, 3, 8, 7)",4.0,0.0,227.9255459073295,97.90276453765486,38.0,78.45567206863676,97.90276453765486
"(4, 7, 6, 3, 3)",3.0,0.0,226.34007343304873,99.23736892278355,25.0,78.36034318398474,99.23736892278355
"(3, 7, 8, 3, 4)",6.0,0.0,228.59810052886158,98.85605338417541,34.0,78.64632983794091,98.85605338417541
"(8, 6, 7, 7, 9)",7.0,0.0,231.82231374812503,97.80743565300276,63.0,78.26501429933276,97.80743565300276
"(5, 6, 3, 5, 9)",9.0,0.0,230.61971236373822,98.95138226882737,41.0,78.2650142993327,98.95138226882737
"(3, 7, 3, 9, 4)",8.0,0.0,228.6401852376197,98.85605338417534,34.0,78.45567206863683,98.85605338417534
"(5, 8, 9, 5, 4)",9.0,0.0,228.9048410182021,98.47473784556715,42.0,78.6463298379409,98.47473784556715
"(8, 8, 5, 5, 9)",6.0,0.0,230.48935170493468,97.80743565300284,53.0,78.55100095328889,97.80743565300284
"(5, 4, 9, 7, 9)",3.0,0.0,230.09238293791896,96.66348903717812,59.0,78.45567206863682,96.66348903717812
"(9, 5, 6, 4, 7)",8.0,0.0,230.60445471758703,98.2840800762631,39.0,79.0276453765491,98.2840800762631
"(6, 9, 8, 5, 5)",6.0,0.0,228.8679099969614,97.90276453765482,45.0,78.45567206863677,97.90276453765482
"(4, 9, 7, 9, 6)",7.0,0.0,230.43610078734864,97.33079122974257,53.0,78.36034318398478,97.33079122974257
"(7, 5, 9, 8, 4)",5.0,0.0,230.01451142836427,97.71210676835074,47.0,78.55100095328883,97.71210676835074
"(7, 5, 6, 9, 7)",9.0,0.0,231.84243015988682,97.80743565300281,51.0,78.07435653002861,97.80743565300281
"(4, 8, 4, 3, 6)",8.0,0.0,229.077514629233,99.23736892278356,32.0,78.64632983794091,99.23736892278356
"(6, 6, 3, 8, 8)",4.0,0.0,230.5010205762321,98.37940896091513,44.0,78.16968541468064,98.37940896091513
