mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(3, 7, 8, 7, 3)",6,0.0,220.00793142477224,75.72815533980588,162,78.05825242718458,90.29126213592278
"(5, 6, 6, 3, 5)",8,0.0,223.71916594020422,79.51456310679602,143,78.15533980582511,90.77669902912642
"(3, 3, 8, 9, 9)",8,0.0,195.1146067483704,59.51456310679616,246,78.15533980582562,80.48543689320432
"(4, 7, 6, 4, 5)",5,0.0,220.9983673403161,78.64077669902913,147,78.05825242718446,90.48543689320421
"(7, 5, 9, 8, 4)",9,0.0,201.1327550168054,62.4271844660195,231,78.15533980582569,83.78640776699089
"(5, 3, 9, 4, 9)",5,0.0,200.61300378579304,63.78640776699041,224,78.15533980582573,83.39805825242782
"(8, 8, 6, 5, 9)",9,0.0,-49999686.06874948,57.37864077669903,1000000000,77.18446601941777,77.18446601941777
"(6, 3, 9, 8, 8)",8,0.0,-49999680.79770093,56.019417475728126,1000000000,77.96116504854396,77.96116504854396
"(6, 4, 9, 5, 5)",3,0.0,204.05064366914687,67.47572815534001,205,78.15533980582573,86.11650485436964
"(5, 5, 3, 7, 5)",9,0.0,218.90451971734305,76.8932038834951,156,78.05825242718446,88.73786407767018
"(8, 4, 5, 5, 6)",8,0.0,210.0784307729512,69.32038834951486,195,78.058252427185,85.82524271844734
"(9, 9, 4, 9, 3)",3,0.0,212.18612369341122,71.0679611650488,186,78.05825242718491,88.54368932038908
"(8, 8, 9, 4, 6)",7,0.0,195.05995536219004,59.32038834951461,247,78.15533980582562,80.29126213592276
"(5, 9, 6, 7, 7)",3,0.0,-49999694.38753425,59.12621359223302,1000000000,77.1844660194178,77.1844660194178
"(9, 8, 9, 6, 8)",8,0.0,-49999695.883864366,48.8349514563106,1000000000,70.38834951456305,70.38834951456305
"(7, 4, 9, 6, 8)",4,0.0,-49999685.723520905,52.815533980582444,1000000000,75.14563106796128,75.14563106796128
"(7, 5, 4, 5, 6)",4,0.0,212.1366649547214,71.94174757281569,182,78.15533980582556,86.11650485436947
"(3, 6, 7, 5, 7)",7,0.0,206.46864464941498,67.86407766990315,203,78.15533980582576,85.14563106796187
"(8, 6, 9, 5, 6)",9,0.0,194.90624120050305,58.252427184466036,252,78.05825242718481,80.77669902912663
"(6, 6, 3, 5, 4)",5,0.0,223.73888628076872,79.41747572815528,143,78.05825242718437,90.67961165048568
"(7, 5, 7, 4, 9)",7,0.0,191.48415728961018,61.844660194174836,234,78.15533980582568,78.73786407767035
"(8, 7, 8, 4, 7)",4,0.0,192.45760351162247,58.932038834951484,249,78.1553398058256,79.70873786407807
"(6, 6, 7, 7, 8)",5,0.0,-49999687.325641684,55.04854368932035,1000000000,75.63106796116523,75.63106796116523
"(3, 6, 9, 8, 8)",9,0.0,194.2119996014562,54.95145631067958,269,78.05825242718473,79.41747572815564
"(4, 7, 7, 4, 9)",4,0.0,196.5411521890989,64.75728155339817,219,78.15533980582572,81.26213592233066
"(3, 7, 4, 7, 3)",8,0.0,229.76770454154104,86.69902912621352,111,78.25242718446584,93.68932038834963
"(7, 8, 6, 7, 5)",6,0.0,199.78602406134277,63.106796116504924,227,78.05825242718491,83.10679611650544
"(7, 4, 4, 4, 3)",8,0.0,231.9910551163111,89.90291262135909,100,78.25242718446586,95.14563106796118
"(9, 5, 4, 8, 8)",6,0.0,-49999691.8735432,59.611650485436954,1000000000,76.89320388349552,76.89320388349552
"(7, 6, 6, 8, 5)",7,0.0,204.93491342652888,65.63106796116519,214,78.05825242718494,84.46601941747637
"(9, 8, 4, 4, 7)",9,0.0,198.94871038014625,65.3398058252428,216,78.15533980582568,81.84466019417529
"(6, 7, 4, 4, 3)",5,0.0,227.68120667891384,87.76699029126203,107,78.0582524271843,93.59223300970879
"(8, 4, 8, 8, 5)",4,0.0,202.1832384496218,62.91262135922336,228,78.0582524271849,83.88349514563166
"(4, 4, 6, 4, 5)",9,0.0,227.7871775222386,84.4660194174756,121,78.15533980582504,92.81553398058261
"(4, 3, 5, 6, 8)",4,0.0,213.66361875673476,69.80582524271861,193,78.15533980582563,86.50485436893266
"(7, 6, 5, 8, 9)",5,0.0,-49999686.6430403,55.922330097087354,1000000000,76.11650485436915,76.11650485436915
"(4, 6, 3, 8, 5)",9,0.0,224.1044735039507,77.18446601941741,155,78.15533980582521,90.19417475728184
"(3, 5, 4, 6, 3)",9,0.0,233.9413647641133,91.35922330097078,96,78.25242718446592,95.43689320388351
"(6, 4, 4, 8, 7)",8,0.0,206.69802575798454,67.47572815534008,205,78.1553398058258,84.56310679611724
"(7, 3, 5, 4, 3)",7,0.0,230.0445796337552,88.4466019417474,106,78.05825242718429,94.27184466019416
"(9, 7, 7, 4, 7)",9,0.0,191.20774420121379,59.22330097087381,247,78.05825242718483,79.6116504854373
"(8, 8, 7, 4, 6)",3,0.0,200.2138842899071,62.62135922330107,230,78.1553398058257,82.23300970873844
"(5, 9, 7, 8, 9)",8,0.0,-49999688.019718364,52.23300970873779,1000000000,73.98058252427192,73.98058252427192
"(4, 3, 7, 8, 6)",4,0.0,212.67339799888305,67.47572815534005,205,78.15533980582578,86.69902912621436
"(5, 5, 5, 7, 6)",5,0.0,204.06829268650498,66.40776699029144,210,78.05825242718495,84.46601941747639
"(8, 6, 8, 5, 9)",7,0.0,-49999681.274253175,53.883495145631,1000000000,76.40776699029144,76.40776699029144
"(7, 5, 3, 6, 9)",9,0.0,195.25932726527756,62.23300970873795,232,78.15533980582569,80.09708737864128
"(3, 5, 9, 7, 4)",7,0.0,212.5835779001728,68.64077669902937,199,78.15533980582575,87.66990291262212
"(4, 7, 6, 6, 5)",3,0.0,215.25988124301392,72.23300970873797,180,78.05825242718473,87.96116504854422
"(4, 3, 5, 9, 7)",8,0.0,211.88391990517422,68.25242718446627,201,78.15533980582576,86.31067961165122
"(3, 8, 3, 4, 6)",7,0.0,221.34295884917364,80.48543689320381,138,78.15533980582511,88.83495145631083
"(9, 6, 9, 4, 9)",6,0.0,-49999688.93334579,55.04854368932034,1000000000,75.63106796116523,75.63106796116523
"(8, 4, 9, 3, 4)",5,0.0,209.98597291288922,71.74757281553426,183,78.15533980582569,88.05825242718518
"(8, 7, 8, 7, 3)",8,0.0,206.23208282938333,69.80582524271874,193,78.15533980582576,85.9223300970881
"(4, 8, 7, 7, 5)",3,0.0,203.72714891794553,66.01941747572835,212,78.05825242718498,84.27184466019486
"(3, 3, 9, 6, 3)",4,0.0,227.26321054863638,82.13592233009695,131,78.05825242718427,93.00970873786423
"(8, 4, 5, 3, 5)",7,0.0,220.35806316879018,80.87378640776701,136,78.1553398058252,90.00000000000027
"(9, 3, 6, 6, 9)",8,0.0,192.41225276986958,59.32038834951462,247,78.15533980582563,79.12621359223343
"(3, 8, 4, 9, 8)",3,0.0,192.25892480754624,60.58252427184472,240,78.05825242718487,79.41747572815578
"(3, 6, 9, 7, 5)",7,0.0,209.5534772042849,65.92233009708758,213,78.15533980582578,86.31067961165124
"(7, 3, 6, 8, 6)",8,0.0,204.27931987429648,64.5631067961166,220,78.1553398058257,83.39805825242779
"(3, 3, 8, 8, 6)",3,0.0,214.74608239605695,67.86407766990317,203,78.15533980582578,86.89320388349591
"(9, 3, 6, 3, 7)",5,0.0,207.80218353129015,70.58252427184497,189,78.15533980582576,86.31067961165122
"(3, 9, 5, 3, 3)",9,0.0,225.94688774280934,88.2524271844659,106,78.25242718446584,94.27184466019422
"(5, 7, 5, 6, 5)",5,0.0,215.8281412065432,70.97087378640786,187,78.15533980582553,87.86407766990347
"(8, 3, 9, 9, 4)",6,0.0,197.4485375791995,62.33009708737871,231,78.0582524271849,82.91262135922386
"(3, 9, 3, 7, 9)",6,0.0,194.1543265313303,62.52427184466027,230,78.05825242718491,80.58252427184517
"(5, 9, 7, 4, 8)",5,0.0,-49999693.896054834,59.51456310679615,1000000000,77.18446601941783,77.18446601941783
"(9, 5, 7, 8, 6)",3,0.0,190.3775860712395,57.087378640776706,258,78.05825242718478,78.4466019417479
"(9, 4, 6, 5, 4)",9,0.0,213.72762799260119,72.42718446601964,179,78.05825242718484,88.34951456310745
"(8, 6, 4, 5, 6)",9,0.0,207.4020462702766,68.15533980582548,201,78.05825242718497,85.24271844660264
"(9, 7, 9, 6, 8)",4,0.0,-49999693.2170596,49.320388349514474,1000000000,71.26213592233006,71.26213592233006
"(8, 7, 9, 6, 4)",7,0.0,200.7294341460675,61.359223300970946,236,78.0582524271849,83.88349514563166
"(3, 5, 3, 4, 7)",6,0.0,230.49067747590746,84.75728155339792,120,78.15533980582504,92.71844660194182
"(3, 9, 6, 4, 7)",8,0.0,201.88443989632663,69.80582524271874,193,78.15533980582576,82.81553398058317
"(9, 3, 6, 7, 5)",7,0.0,208.8035369803828,68.83495145631093,198,78.15533980582575,85.72815533980653
"(5, 5, 6, 5, 7)",6,0.0,204.25295213602323,68.34951456310704,200,78.05825242718497,83.88349514563173
"(9, 6, 8, 5, 8)",8,0.0,-49999679.88953505,51.55339805825233,1000000000,75.43689320388359,75.43689320388359
"(7, 8, 8, 5, 8)",9,0.0,-49999696.35208384,52.718446601941686,1000000000,72.33009708737869,72.33009708737869
