dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
ankara,adam,1,281,epoch,2.6239562034606934,2.801687717437744
ankara,adam,1,282,epoch,2.6191909313201904,2.794694185256958
ankara,adam,1,283,epoch,2.61443829536438,2.7877376079559326
ankara,adam,1,284,epoch,2.609631061553955,2.780686378479004
ankara,adam,1,285,epoch,2.6046741008758545,2.7734217643737793
ankara,adam,1,286,epoch,2.599534034729004,2.7668209075927734
ankara,adam,1,287,epoch,2.5944433212280273,2.760103464126587
ankara,adam,1,288,epoch,2.589024305343628,2.753406286239624
ankara,adam,1,289,epoch,2.5836052894592285,2.747357130050659
ankara,adam,1,290,epoch,2.5787971019744873,2.741262912750244
ankara,adam,1,291,epoch,2.574026107788086,2.735060930252075
ankara,adam,1,292,epoch,2.5691676139831543,2.728755235671997
ankara,adam,1,293,epoch,2.5641815662384033,2.722299098968506
ankara,adam,1,294,epoch,2.5591251850128174,2.7160720825195312
ankara,adam,1,295,epoch,2.5542330741882324,2.709958553314209
ankara,adam,1,296,epoch,2.549290418624878,2.7040250301361084
ankara,adam,1,297,epoch,2.5445804595947266,2.698363780975342
ankara,adam,1,298,epoch,2.540123462677002,2.6926591396331787
ankara,adam,1,299,epoch,2.5356850624084473,2.6872007846832275
ankara,adam,1,300,epoch,2.5312023162841797,2.6815688610076904
