dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
laser,adam,0,196,epoch,6.6022868156433105,6.38798189163208
laser,adam,0,197,epoch,6.442781925201416,6.3536200523376465
laser,adam,0,198,epoch,6.30619478225708,6.3276848793029785
laser,adam,0,199,epoch,6.227326393127441,6.286904811859131
laser,adam,0,200,epoch,6.20027494430542,6.250522136688232
laser,adam,0,201,epoch,6.193187713623047,6.214017391204834
laser,adam,0,202,epoch,6.192562580108643,6.187474250793457
laser,adam,0,203,epoch,6.193110942840576,6.161265850067139
laser,adam,0,204,epoch,6.186359882354736,6.132835388183594
laser,adam,0,205,epoch,6.17079496383667,6.110418319702148
laser,adam,0,206,epoch,6.144932746887207,6.089362144470215
laser,adam,0,207,epoch,6.107486248016357,6.075815200805664
laser,adam,0,208,epoch,6.0599751472473145,6.07570219039917
laser,adam,0,209,epoch,6.0224609375,6.080958843231201
laser,adam,0,210,epoch,5.997676372528076,6.115148544311523
laser,adam,0,211,epoch,6.0059404373168945,6.149271011352539
laser,adam,0,212,epoch,6.036835670471191,6.1913652420043945
laser,adam,0,213,epoch,6.084603309631348,6.213548183441162
laser,adam,0,214,epoch,6.136261463165283,6.231057643890381
laser,adam,0,215,epoch,6.186491966247559,6.2488112449646
laser,adam,0,216,epoch,6.2283616065979,6.248428821563721
laser,adam,0,217,epoch,6.253089427947998,6.250105857849121
laser,adam,0,218,epoch,6.263709545135498,6.2449469566345215
laser,adam,0,219,epoch,6.241501808166504,6.235939025878906
laser,adam,0,220,epoch,6.200667858123779,6.2315778732299805
laser,adam,0,221,epoch,6.156232833862305,6.2176713943481445
laser,adam,0,222,epoch,6.114105224609375,6.207574844360352
laser,adam,0,223,epoch,6.075167179107666,6.20309591293335
laser,adam,0,224,epoch,6.049607753753662,6.19665002822876
laser,adam,0,225,epoch,6.033890247344971,6.175140857696533
laser,adam,0,226,epoch,6.014985084533691,6.126898288726807
laser,adam,0,227,epoch,5.992412090301514,6.0694427490234375
laser,adam,0,228,epoch,5.966852188110352,6.008774280548096
laser,adam,0,229,epoch,5.942045211791992,5.958855628967285
laser,adam,0,230,epoch,5.929354667663574,5.922421932220459
laser,adam,0,231,epoch,5.918359756469727,5.89725399017334
laser,adam,0,232,epoch,5.907318592071533,5.880795001983643
laser,adam,0,233,epoch,5.9062581062316895,5.865545272827148
laser,adam,0,234,epoch,5.905908107757568,5.8525390625
laser,adam,0,235,epoch,5.909884452819824,5.85439395904541
laser,adam,0,236,epoch,5.923140048980713,5.859293460845947
laser,adam,0,237,epoch,5.941173076629639,5.871307849884033
laser,adam,0,238,epoch,5.946569442749023,5.882245063781738
laser,adam,0,239,epoch,5.958128929138184,5.885719299316406
laser,adam,0,240,epoch,5.9765543937683105,5.883245944976807
laser,adam,0,241,epoch,5.993040084838867,5.883283615112305
laser,adam,0,242,epoch,6.014397621154785,5.877833366394043
