mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(7, 5, 6, 8, 3)",3,0.0,237.4972386516818,75.54076539101523,163,78.03660565723824,93.67720465890245
"(4, 8, 8, 8, 4)",8,0.0,238.91882629574073,83.1946755407658,135,78.28618968386054,96.5890183028293
"(9, 7, 8, 3, 5)",9,0.0,214.13455719087406,66.97171381031616,217,78.11980033277895,89.1014975041602
"(4, 5, 4, 4, 4)",4,0.0,241.96846736910035,95.84026622296197,92,78.28618968386013,98.00332778702192
"(3, 3, 5, 3, 5)",9,0.0,235.95396049563072,99.33444259567395,62,78.28618968386023,99.33444259567395
"(8, 7, 3, 9, 5)",8,0.0,236.8008542139561,71.54742096505844,182,78.03660565723827,95.34109816971782
"(5, 7, 3, 9, 7)",7,0.0,242.6103191292978,86.18968386023334,126,78.2029950083197,98.41930116472611
"(8, 5, 3, 3, 5)",5,0.0,233.50088068780082,88.93510815307862,104,78.28618968386043,96.75540765391072
"(9, 5, 5, 3, 6)",5,0.0,220.4393122901439,70.13311148086538,198,78.11980033277902,90.93178036605715
"(4, 5, 6, 8, 6)",5,0.0,239.21258124300283,85.60732113144807,126,78.11980033277904,96.9217970049924
"(5, 7, 3, 8, 8)",7,0.0,242.5598258806899,86.18968386023334,126,78.2029950083197,98.41930116472611
"(7, 5, 9, 7, 5)",8,0.0,234.90250692499546,74.12645590682217,172,78.03660565723823,93.17803660565784
"(4, 9, 3, 9, 8)",4,0.0,240.02168372915332,92.17970049916836,106,78.28618968386026,97.67054908485899
"(6, 4, 9, 8, 6)",4,0.0,238.94214296656702,67.88685524126463,191,78.11980033277898,96.67221297837004
"(5, 3, 3, 4, 8)",5,0.0,241.51549343965672,94.42595673876907,95,78.28618968386026,98.9184692179705
"(5, 5, 7, 7, 6)",8,0.0,244.92487345803443,79.95008319467586,145,78.28618968386051,98.33610648918538
"(3, 5, 4, 8, 5)",5,0.0,241.6937692094838,99.41763727121467,81,78.03660565723793,99.41763727121467
"(8, 5, 7, 6, 6)",4,0.0,226.3933474493999,66.72212978369386,215,78.03660565723818,92.34608985025012
"(7, 9, 6, 6, 9)",9,0.0,232.96241447018602,70.88186356073227,190,78.11980033277901,91.93011647254635
