dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
airfoil,adam,2,275,epoch,30.79338264465332,42.83564376831055
airfoil,adam,2,276,epoch,30.820117950439453,42.851924896240234
airfoil,adam,2,277,epoch,30.848939895629883,42.869422912597656
airfoil,adam,2,278,epoch,30.879623413085938,42.88789749145508
airfoil,adam,2,279,epoch,30.912019729614258,42.907257080078125
airfoil,adam,2,280,epoch,30.945829391479492,42.92719650268555
airfoil,adam,2,281,epoch,30.975387573242188,42.947898864746094
airfoil,adam,2,282,epoch,31.011310577392578,42.969322204589844
airfoil,adam,2,283,epoch,31.048908233642578,42.99158477783203
airfoil,adam,2,284,epoch,31.087587356567383,43.0143928527832
airfoil,adam,2,285,epoch,31.127233505249023,43.037471771240234
airfoil,adam,2,286,epoch,31.1677303314209,43.06086349487305
airfoil,adam,2,287,epoch,31.20307159423828,43.08479309082031
airfoil,adam,2,288,epoch,31.244800567626953,43.109378814697266
airfoil,adam,2,289,epoch,31.28756332397461,43.13430404663086
airfoil,adam,2,290,epoch,31.331012725830078,43.15935516357422
airfoil,adam,2,291,epoch,31.375003814697266,43.18463897705078
airfoil,adam,2,292,epoch,31.41974449157715,43.210289001464844
airfoil,adam,2,293,epoch,31.45835304260254,43.23641586303711
airfoil,adam,2,294,epoch,31.503868103027344,43.26284408569336
airfoil,adam,2,295,epoch,31.54981803894043,43.28939437866211
airfoil,adam,2,296,epoch,31.596128463745117,43.31598663330078
airfoil,adam,2,297,epoch,31.643009185791016,43.34284973144531
airfoil,adam,2,298,epoch,31.6903018951416,43.37012481689453
airfoil,adam,2,299,epoch,31.73103904724121,43.39775848388672
airfoil,adam,2,300,epoch,31.778911590576172,43.425533294677734
