mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
,,,-1e+18,,,,
,,,-1e+18,,,,
,,,-1e+18,,,,
"(4, 8, 6, 5, 7)",3.0,0.0,-49999916.12836428,22.118380062305278,1000000000.0,22.118380062305278,22.118380062305278
"(9, 4, 5, 7, 3)",7.0,0.0,-49999886.77476644,30.529595015576295,1000000000.0,30.529595015576295,30.529595015576295
"(4, 4, 5, 8, 6)",6.0,0.0,-49999881.288917184,33.02180685358253,1000000000.0,33.02180685358253,33.02180685358253
"(3, 3, 4, 8, 7)",9.0,0.0,-49999840.66364404,44.859813084112105,1000000000.0,44.859813084112105,44.859813084112105
"(6, 3, 3, 9, 3)",7.0,0.0,-49999838.96236309,47.040498442367564,1000000000.0,47.040498442367564,47.040498442367564
"(7, 9, 3, 6, 6)",7.0,0.0,-49999900.18715567,27.102803738317732,1000000000.0,27.102803738317732,27.102803738317732
"(3, 5, 9, 4, 6)",4.0,0.0,-49999878.67517905,33.956386292834864,1000000000.0,33.956386292834864,33.956386292834864
,,,-1e+18,,,,
"(4, 6, 6, 3, 6)",4.0,0.0,-49999860.66655642,39.56386292834888,1000000000.0,39.56386292834888,39.56386292834888
"(6, 8, 6, 6, 6)",7.0,0.0,-49999918.350501016,21.183800623052942,1000000000.0,21.183800623052942,21.183800623052942
,,,-1e+18,,,,
"(9, 9, 4, 8, 4)",3.0,0.0,-49999913.88055365,22.429906542056056,1000000000.0,22.429906542056056,22.429906542056056
"(6, 5, 5, 9, 3)",8.0,0.0,-49999910.053509705,23.67601246105917,1000000000.0,23.67601246105917,23.67601246105917
,,,-1e+18,,,,
"(5, 7, 8, 4, 4)",9.0,0.0,-49999892.46000772,29.28348909657318,1000000000.0,29.28348909657318,29.28348909657318
"(4, 9, 6, 3, 5)",9.0,0.0,-49999879.64180254,33.3333333333333,1000000000.0,33.3333333333333,33.3333333333333
"(5, 5, 5, 4, 9)",5.0,0.0,-49999905.18515027,25.23364485981306,1000000000.0,25.23364485981306,25.23364485981306
,,,-1e+18,,,,
"(5, 4, 9, 5, 5)",3.0,0.0,-49999896.22739969,28.660436137071628,1000000000.0,28.660436137071628,28.660436137071628
,,,-1e+18,,,,
,,,-1e+18,,,,
"(5, 3, 7, 8, 3)",6.0,0.0,-49999855.04195765,40.49844236760121,1000000000.0,40.49844236760121,40.49844236760121
,,,-1e+18,,,,
"(4, 5, 7, 3, 5)",9.0,0.0,-49999845.26368875,44.54828660436134,1000000000.0,44.54828660436134,44.54828660436134
"(3, 4, 8, 7, 4)",3.0,0.0,-49999870.77812481,36.4485981308411,1000000000.0,36.4485981308411,36.4485981308411
"(6, 4, 7, 8, 4)",9.0,0.0,-49999899.02107923,27.102803738317732,1000000000.0,27.102803738317732,27.102803738317732
,,,-1e+18,,,,
"(5, 8, 5, 4, 3)",4.0,0.0,-49999866.38498162,37.694704049844205,1000000000.0,37.694704049844205,37.694704049844205
"(6, 5, 3, 4, 3)",5.0,0.0,-49999803.66060603,58.25545171339559,1000000000.0,58.25545171339559,58.25545171339559
"(4, 4, 3, 9, 4)",3.0,0.0,-49999828.997266114,51.40186915887846,1000000000.0,51.40186915887846,51.40186915887846
,,,-1e+18,,,,
"(3, 9, 4, 5, 5)",5.0,0.0,-49999848.32773228,42.99065420560744,1000000000.0,42.99065420560744,42.99065420560744
,,,-1e+18,,,,
"(6, 3, 4, 8, 4)",6.0,0.0,-49999832.01293396,48.59813084112146,1000000000.0,48.59813084112146,48.59813084112146
,,,-1e+18,,,,
,,,-1e+18,,,,
,,,-1e+18,,,,
"(9, 8, 9, 3, 5)",3.0,0.0,-49999919.237875134,21.183800623052942,1000000000.0,21.183800623052942,21.183800623052942
"(3, 3, 7, 3, 5)",9.0,0.0,-49999789.657255135,62.92834890965726,1000000000.0,62.92834890965726,62.92834890965726
"(7, 9, 3, 5, 9)",6.0,0.0,-49999906.54109704,24.922118380062283,1000000000.0,24.922118380062283,24.922118380062283
"(6, 3, 3, 8, 7)",6.0,0.0,-49999862.620785005,38.940809968847326,1000000000.0,38.940809968847326,38.940809968847326
"(4, 3, 5, 5, 8)",8.0,0.0,-49999860.78827269,38.94080996884731,1000000000.0,38.94080996884731,38.94080996884731
"(8, 9, 5, 3, 4)",3.0,0.0,-49999894.59976158,28.971962616822402,1000000000.0,28.971962616822402,28.971962616822402
